Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
61,1460,62,Jun 12,STL,@,ARI,"L,2-7",GS-6,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.296,.410,.540,.950,3,.39,-0.031,.57,-0.03%,-0.46,1B
62,1461,63,Jun 13,STL,@,ARI,"L,5-7",CG,5,4,1,2,1,0,0,3,1,0,1,0,0,0,0,0,0,0,.300,.414,.543,.957,3,2.29,0.398,3.21,0.33%,2.35,1B
63,1462,64,Jun 14,STL,,SEA,"W,9-3",CG,5,3,2,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,.309,.424,.549,.973,3,.63,0.079,.89,0.07%,2.08,1B
64,1463,65,Jun 15,STL,,SEA,"W,4-2",CG,4,3,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,.309,.425,.559,.984,3,.87,-0.062,1.25,-0.05%,-0.08,1B
65,1464,66,Jun 16,STL,,SEA,"L,1-2",CG,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.308,.423,.558,.981,3,1.42,-0.019,1.98,-0.02%,0.25,1B
66,1465,67,Jun 18,STL,,OAK,"W,6-4",CG,4,2,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,.310,.427,.558,.985,3,1.32,0.149,1.90,0.13%,0.79,1B
67,1466,68,Jun 19,STL,,OAK,"W,4-3",CG,4,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,.307,.428,.553,.981,3,.85,-0.015,1.24,-0.01%,-0.29,1B
68,1467,69,Jun 20,STL,,OAK,"L,2-3",CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,.306,.426,.548,.974,3,1.87,-0.200,2.71,-0.18%,-0.96,1B
69,1468,70,Jun 22,STL,@,TOR,"W,9-4",CG,5,4,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,.302,.422,.540,.962,3,.62,-0.036,.89,-0.03%,-0.56,1B
70,1469,71,Jun 23,STL,@,TOR,"W,1-0",CG,5,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.311,.428,.549,.977,3,1.25,0.216,1.80,0.19%,1.42,1B
71,1470,72,Jun 24,STL,@,TOR,"L,0-5",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.310,.426,.544,.970,3,.50,-0.031,.72,-0.03%,-0.52,1B
72,1471,73,Jun 25,STL,@,KCR,"L,2-4",CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.307,.424,.538,.962,3,1.39,-0.086,2.07,-0.08%,-1.08,1B
