Year,Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
2010,119,793,144,13-Sep,NYY,@,TBR,"L,0-1",CG(11),4,3,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0.246,0.32,0.439,0.759,8,1.53,-0.038,1.13,-0.02%,-0.37,CF
2010,120,794,145,14-Sep,NYY,@,TBR,"W,8-7",CG(10),6,5,2,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0.248,0.322,0.444,0.766,2,1.02,0.196,1.03,0.12%,1.39,CF
2010,121,795,146,15-Sep,NYY,@,TBR,"L,3-4",CG,5,5,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0.247,0.321,0.448,0.769,2,1.43,0.262,1.3,0.14%,0.95,CF
2010,122,796,147,17-Sep,NYY,@,BAL,"W,4-3",CG,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.247,0.322,0.446,0.768,2,1.37,0.038,1.03,0.02%,-0.09,CF
2010,123,797,148,18-Sep,NYY,@,BAL,"W,11-3",CG,5,4,2,1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0.247,0.323,0.451,0.774,7,0.51,-0.004,0.28,0.00%,1.91,CF
2010,124,798,149,19-Sep,NYY,@,BAL,"L,3-4",CG(11),5,5,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.246,0.321,0.448,0.77,7,1.14,0.013,0.48,0.00%,-0.26,CF
2010,125,799,150,20-Sep,NYY,,TBR,"W,8-6",CG,5,3,2,2,0,0,2,5,2,0,0,0,0,0,0,0,1,0,0.249,0.326,0.464,0.79,2,0.69,0.287,0.54,0.13%,4.09,CF
2010,126,800,151,21-Sep,NYY,,TBR,"W,8-3",CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.249,0.326,0.462,0.788,8,0.41,0.02,0.27,0.01%,0.17,CF
2010,127,801,152,22-Sep,NYY,,TBR,"L,2-7",CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.248,0.325,0.459,0.784,8,0.58,-0.009,0.34,0.00%,-0.53,CF
2010,128,802,153,23-Sep,NYY,,TBR,"L,3-10",GS-8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0.323,0.456,0.779,8,0.4,-0.031,0.26,-0.01%,-0.45,CF
2010,129,803,154,24-Sep,NYY,,BOS,"L,8-10",CG,4,4,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.251,0.327,0.465,0.792,8,0.29,0.1,0.13,0.03%,1.01,CF
2010,130,804,155,25-Sep,NYY,,BOS,"L,3-7",CG,3,3,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.251,0.327,0.471,0.798,8,0.8,-0.013,0.49,-0.01%,1.23,CF
2010,131,805,156,26-Sep,NYY,,BOS,"W,4-3",CG(10),4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,0.326,0.469,0.795,8,1.34,-0.006,0.96,0.00%,-0.27,CF
2010,132,806,157,27-Sep,NYY,@,TOR,"L,5-7",CG,4,4,1,1,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0.251,0.325,0.474,0.799,8,0.9,-0.072,0.43,-0.02%,0.53,CF
2010,133,807,158,28-Sep,NYY,@,TOR,"W,6-1",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.249,0.325,0.47,0.795,8,0.44,-0.008,0.25,0.00%,0.49,CF
2010,134,808,160 (1),Oct 2 (1),NYY,@,BOS,"W,6-5",CG(10),6,4,2,1,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0.249,0.327,0.473,0.8,2,1.24,0.122,0.93,0.06%,0.83,CF
2010,135,809,161,Oct 2 (2),NYY,@,BOS,"L,6-7",CG(10),6,4,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0.247,0.325,0.469,0.794,2,1.33,-0.004,0.78,0.00%,-0.76,CF
2010,136,810,162,3-Oct,NYY,@,BOS,"L,4-8",9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.247,0.324,0.468,0.792,9,0.07,-0.002,0.11,0.00%,-0.17,PH
