Year,Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
1999,119,1057,120,Aug 19,NYY,,KCR,"L,1-4",10-GF(11),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348,0.435,0.558,0.993,5,5.04,-0.146,1.33,-0.0002,-0.55,PH
1999,120,1058,121,Aug 20,NYY,@,MIN,"W,9-3",CG,5,4,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.349,0.437,0.557,0.994,4,0.6,0.088,0.2,0.0002,1.27,CF
1999,121,1059,122,Aug 21,NYY,@,MIN,"L,1-6",CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346,0.434,0.552,0.986,3,1.02,-0.106,0.22,-0.0001,-1.29,CF
1999,122,1060,123,Aug 22,NYY,@,MIN,"W,5-3",CG,5,3,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0.344,0.432,0.548,0.98,4,0.87,-0.017,0.23,0,-0.56,CF
1999,123,1061,124,Aug 23,NYY,@,TEX,"W,21-3",GS-8,5,5,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.344,0.431,0.549,0.98,4,0.45,0.043,0.08,0.0001,1.1,CF
1999,124,1062,125,Aug 24,NYY,@,TEX,"W,10-7",CG(11),6,6,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.348,0.434,0.551,0.984,4,1.73,0.079,0.23,0.0001,0.89,CF
1999,125,1063,126,Aug 25,NYY,@,TEX,"L,3-7",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.346,0.432,0.547,0.979,4,0.89,-0.074,0.11,-0.0001,-1.01,CF
1999,126,1064,127,Aug 27,NYY,,SEA,"W,8-0",CG,5,4,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.345,0.432,0.544,0.977,4,0.5,0.002,0.07,0,0.51,CF
1999,127,1065,128,Aug 28,NYY,,SEA,"W,2-1",CG,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0.433,0.544,0.977,4,1.28,-0.11,0.15,-0.0001,-0.87,CF
1999,128,1066,129,Aug 29,NYY,,SEA,"W,11-5",CG,5,5,3,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.349,0.434,0.551,0.985,4,0.86,0.103,0.08,0.0001,2.1,CF
1999,129,1067,130,Aug 30,NYY,,OAK,"W,7-4",CG,4,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.349,0.436,0.55,0.986,4,1.29,0.068,0.1,0,0.42,CF
1999,130,1068,131,Aug 31,NYY,,OAK,"L,2-3",CG(11),5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.347,0.434,0.546,0.981,4,2.14,-0.103,0.1,0,-1.51,CF
1999,131,1069,132,Sep 1,NYY,,OAK,"L,1-7",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.345,0.433,0.543,0.976,4,0.81,-0.039,0.06,0,-0.69,CF
1999,132,1070,133,Sep 2,NYY,,OAK,"W,9-3",CG,5,4,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.346,0.434,0.543,0.977,4,0.71,0.038,0.11,0,0.69,CF
1999,133,1071,134,Sep 3,NYY,@,ANA,"L,2-8",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.343,0.432,0.538,0.97,4,1.23,-0.138,0.05,0,-1.34,CF
1999,134,1072,135,Sep 4,NYY,@,ANA,"W,9-6",9-GF,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.345,0.432,0.539,0.972,8,0.6,0.023,0.04,0,0.59,PH CF
1999,135,1073,136,Sep 5,NYY,@,ANA,"W,8-3",CG,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.342,0.431,0.535,0.965,4,0.63,-0.054,0.04,0,-1.05,CF
1999,136,1074,138 (1),Sep 7,NYY,@,KCR,"L,3-6",CG,5,3,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0.344,0.434,0.538,0.971,3,0.91,0.05,0.03,0,1.5,CF
1999,137,1075,140 (1),Sep 10,NYY,,BOS,"L,1-3",CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.342,0.431,0.534,0.966,4,0.78,-0.062,0.02,0,-0.51,CF
1999,138,1076,141,Sep 11,NYY,,BOS,"L,10-11",CG,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.429,0.53,0.959,4,1.75,-0.255,0.12,-0.0001,-1.56,CF
1999,139,1077,142,Sep 12,NYY,,BOS,"L,1-4",CG,4,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.339,0.428,0.528,0.956,4,0.81,-0.062,0.11,-0.0001,-0.5,CF
1999,140,1078,143,Sep 13,NYY,@,TOR,"L,1-2",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.337,0.425,0.524,0.949,3,1.79,-0.325,0.41,-0.0004,-1.46,CF
1999,141,1079,144,Sep 14,NYY,@,TOR,"W,10-6",CG,5,5,1,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0.337,0.425,0.53,0.955,4,0.95,0.339,0.37,0.0008,2.99,CF
1999,142,1080,145,Sep 15,NYY,@,TOR,"W,6-4",CG,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.336,0.424,0.534,0.957,4,0.93,0.188,0.18,0.0002,1.07,CF
1999,143,1081,146,Sep 16,NYY,@,CLE,"W,9-5",CG,5,4,1,2,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0.338,0.425,0.537,0.962,4,0.89,0.119,0.1,0.0001,1.83,CF
1999,144,1082,147,Sep 17,NYY,@,CLE,"W,9-4",CG,5,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.337,0.425,0.537,0.962,4,0.37,0.034,0.02,0,0.03,CF
1999,145,1083,148,Sep 18,NYY,@,CLE,"L,4-5",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.336,0.424,0.535,0.959,4,1.34,-0.072,0.02,0,-0.47,CF
1999,146,1084,149,Sep 19,NYY,@,CLE,"W,11-7",CG,5,5,2,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.341,0.427,0.541,0.968,4,1.23,0.29,0.05,0.0001,2.98,CF
1999,147,1085,150,Sep 21,NYY,,CHW,"W,3-1",CG,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.342,0.427,0.541,0.968,4,1.02,-0.015,0.01,0,-0.19,CF
1999,148,1086,151,Sep 22,NYY,,CHW,"W,5-4",CG,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.342,0.427,0.54,0.967,4,1.25,-0.006,0.01,0,-0.13,CF
1999,149,1087,152,Sep 23,NYY,,CHW,"W,5-2",CG,5,5,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.346,0.43,0.544,0.974,4,0.96,0.07,0,0,1.16,CF
1999,150,1088,153,Sep 24,NYY,,TBD,"W,4-3",CG(11),5,4,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0.345,0.43,0.542,0.972,4,0.98,-0.083,0,0,-0.27,CF
1999,151,1089,154,Sep 25,NYY,,TBD,"L,1-2",CG,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.344,0.429,0.545,0.974,4,1.81,-0.057,0,0,-0.08,CF
1999,152,1090,155,Sep 26,NYY,,TBD,"L,5-6",CG,5,2,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0.343,0.43,0.543,0.973,3,1.43,-0.09,0,0,-0.39,CF
1999,153,1091,156,Sep 27,NYY,,TBD,"L,6-10",CG,5,3,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0.341,0.43,0.54,0.97,4,0.43,-0.027,0,0,-0.25,CF
1999,154,1092,157,Sep 28,NYY,@,BAL,"W,9-5",CG,5,3,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0.341,0.431,0.541,0.972,4,1.06,0.111,0,0,0.82,CF
1999,155,1093,158,Sep 30 (1),NYY,@,BAL,"L,0-5",CG,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.341,0.432,0.54,0.971,4,0.54,0.011,0,0,0.08,CF
1999,156,1094,159,Sep 30 (2),NYY,@,BAL,"W,12-5",CG,6,5,2,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.342,0.432,0.538,0.971,3,1.26,0.073,0,0,0.22,CF
1999,157,1095,160,Oct 1,NYY,@,TBD,"W,11-7",CG,6,3,1,1,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0.342,0.434,0.537,0.972,4,0.98,0.081,0,0,1.3,CF
1999,158,1096,161,Oct 2,NYY,@,TBD,"W,3-2",CG,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.342,0.435,0.536,0.971,4,0.88,0.006,0,0,0.08,CF
